ID_Client,ID_Location,ID_ClientCategory,FIO,Register_Date,MoneySpent,Purchases_Count,Adress,Birthday,Sex
616,35,5,ôáøáçæóâñðâýõüþôã÷ñïìèëø,2014-9-18,4712,8,ðûãôâçûêþð÷áï ïøâ ,2015-9-28,ì
617,22,1,âáäæëàáúÿàìçèõââáýîâõ,2013-9-2,2489,10,öþòñòþðööçôôö,2016-1-23,æ
618,11,1,ÿçüïðéëãæïø÷ åþóâúñàûãüüü,2014-9-27,394,2, øöÿðå ï ÷ñåóûêáþ,2016-3-24,æ
619,29,8,úîâõç èðâþåàäæ,2013-12-3,141,10,é÷ãüýãøíéâêñîõ,2016-6-12,ì
620,14,5,é÷ìòòâíæïý÷âýàìúäö ïãìæ,2016-8-17,4046,7,ñøôýëáçáüïé,2015-6-2,ì
621,7,7,ûàñùúóáýèùïããöýâïàííâä,2015-7-9,881,12,ëäãõá÷óþþ éýý,2016-11-20,æ
622,11,6,ùééïìâïöæåìíñ÷íñððëæûðú,2016-11-26,190,19,óÿáàóòùýàõçæúêçåïáëá,2013-12-2,ì
623,7,5,øöíçåíöüñåÿèúûöùæòôæöõ÷é,2014-6-10,4082,15,÷öúíè  ôâäôëíòðãÿ,2015-12-7,ì
624,24,6,úð÷þêçóåöåúþç êóéòí þùáëî,2015-11-18,2528,10,üéçãáãâ óçèþùûûñðåû,2016-3-18,æ
625,35,9,ëóäíäûäý÷êøïøìùéíêûû÷í,2016-2-9,2041,11,àíâäâíïøíëìüæû,2016-10-6,ì
626,38,5,àèàêãíóáïùúýãíóñå,2016-3-28,4738,6,ÿüöúøìöáìÿííüè,2015-12-27,ì
627,20,10,îäøæ÷õùìêú÷ìø÷äñâó äààæã,2016-5-3,1027,19,ëêíôùóýüûòù,2014-4-22,æ
628,5,2,âíúøþàöéèýàøèó,2014-7-23,1138,14,íæáíñéïöóõöììçù,2016-2-6,æ
629,29,5,ëåáæ÷áâäüñüâñàòçíêòà,2013-3-8,2005,18,ÿôüìåïôìóäì ù÷øåúåîá,2014-3-16,æ
630,35,5,çëöíúáò ïñçþìåúó,2013-8-28,4426,9,îåñøîóàÿôíð,2016-8-17,ì
631,40,8, íçàåáõ òýûñ øäçèþâíáý,2015-12-19,3557,18,ñïé üæñèùìñéñøóäìéø,2014-6-17,æ
632,16,8,üïùéôèççâèòùùøèåòïãëé,2016-10-2,2640,1,ôäñèåáðöããÿãñ ûâíï,2016-8-23,æ
633,38,9,ñåøëêãåóñéõìò÷ôåíûþ,2015-6-19,2785,10,àìüýüðéöççüøþ ìñòöù,2013-3-9,æ
634,35,10,÷ìðç÷çåçîúø éü,2015-7-11,145,7,æñæäôåÿíÿïýï,2015-12-25,ì
635,14,5,óøâöéíàðöçàÿâ÷,2014-4-10,3922,19,ïðà ûÿöìÿçñÿõê,2016-7-7,æ
636,11,9,ð èòàïë ûïöàäåæîèç,2014-10-7,2162,18,÷çÿëûûäúëðøùóèúýèÿñ,2016-11-10,ì
637,25,2,ðìðõ üéýã áèê çæéãê÷öç ü,2015-3-1,1170,2,ûìçêéóìöêøääçäàü,2016-11-26,æ
638,40,1,øúæôçþöýûýáéæ÷æãìà,2015-1-7,521,20,ëôýé÷ùáöìíèñåíöè÷æá,2014-3-2,æ
639,34,9,õêõøîóñöûêóêÿâ éòâáú,2013-3-28,954,4,ïìïôàýûòâèý íùüø÷öú,2013-3-25,ì
640,27,1,úäõäååá÷ñõûþí èâúû,2015-7-26,2316,12, èþúóáïóèâýúõåüöãîç,2014-2-27,ì
641,32,8,ôèïúúöüååâüíùèæîðù,2016-11-9,4464,6,ùîãä ëùâçìæë,2013-8-26,ì
642,19,4,åñåæòòýñöñãíÿÿéò,2016-5-16,4373,7,äïáèáñåìòëø  ÷ñêû,2016-5-6,æ
643,5,1,óãëææéêåâóèââúêðýùóûøÿþþç,2016-11-23,4167,15,ôû÷ûñáõéàþåðûïöø÷ü,2016-7-4,ì
644,12,2,ðàåñæÿëêíðòþû þö á,2015-6-5,156,9,èöÿìæåäûäìåõïäûâðÿ,2014-12-17,ì
645,3,10,ìùúåôÿäúàçèþîô÷îçãòô,2014-2-9,766,1,òýùü ëóóæîí,2016-1-17,æ
646,26,3, úöõåðüâòïú  öòîýùéáíÿþ,2016-10-7,2153,6,õðõý÷âüââøðúÿç,2015-2-22,æ
647,34,2,û ûåêóèúÿåãðæãáÿêäàö,2013-7-7,1591,15,à ùëóààâãôîüøöãöÿòí,2016-7-24,æ
648,19,7,ï÷ýáâåêæýíîûëçúþöñïñãðí,2016-9-3,1368,10,ôáæêàïþåÿüãæøäéêè÷,2016-10-26,ì
649,18,5,êëùøðôðìùóõñç ü,2015-9-27,2904,7,èìýáççæâàþøøâòèáíøïþ,2014-9-27,æ
650,36,4,÷éâáìëäøâçæüôåõæàýÿ÷ ïê,2015-4-18,1867,8,ëúã÷ÿû ïöãêóþòãöîù,2013-10-7,ì
651,4,8,úõýîñðïåÿúëéâåòèþáñúð,2013-1-26,1725,1,ôúïýåûôóéëà,2013-3-10,æ
652,37,1,ñþòçèâêõæíõîàñ÷àúíýàóòôâü,2015-8-18,680,18,ìñðùöçúæçþþëàí,2014-10-11,æ
653,8,5,ùíöäûôëéäÿûüÿäùàáðè ÿúúåø,2015-11-7,1956,17,ùçäýóéçåóïí,2013-4-9,ì
654,11,3,èïåúþïòð òââéúúáÿüþøï,2013-5-13,1601,20,í÷úæòîàòëÿõúþíò,2013-8-18,ì
655,19,1,éæêìã÷ûûìèâãùóáöçòúí,2014-5-27,691,20,ðáû ãäáàïüÿüéÿþô,2015-11-28,ì
656,7,8, ûïíóöçùãóì÷ûþëåñã,2015-6-9,1518,10,øóûâåéíñåñç÷óã,2015-3-5,æ
657,20,8,äëþìî÷èðôõòæðìëâêñ äíîüë,2013-11-24,3499,1,ñëëúóøçøéñìãðéþî,2015-12-5,ì
658,30,3,÷êöýüéáæöéûýòöëðóãù,2015-8-3,87,2,æøøëêôðîçìúêýäíâ÷,2013-1-11,æ
659,34,9,÷òñ òöââ÷ïúëðô÷ø,2015-12-9,4533,5,áüûåñæãûÿë÷êèÿðàãå,2015-10-11,ì
660,39,1,òçîþéôûøðíá êæûêæì,2013-9-4,520,11,õýõöøýðäôüôææÿãï,2015-9-4,æ
661,27,1,õðõìááìõò÷ëçöåí ÷ìãüã,2014-10-13,3863,6,ïôçúïàèäòþíâå,2014-6-20,æ
662,29,5,ôååêãàôâñþîáçô âíÿáá,2015-8-23,3578,14,éÿàëûèîéàóìàåàñ,2015-8-6,ì
663,7,1,ðíêêüåÿñäö úïóûüçãùõ,2015-6-14,982,10,äùô ïòøøìïáøâ áôúéç,2014-10-23,ì
664,15,4,ê÷ûòåíêêöõûíôôåù÷èæàø úí,2015-1-1,4804,8,çîåê÷èúùúûéàäïäèðã,2014-2-8,æ
665,23,10,úöóþüëôñýðüÿéçïêìöïì,2016-3-25,1067,15,îíøããôúþýýí,2014-6-2,ì
666,36,5,óú÷ëòèêûàÿîûðáòöíðé,2016-5-24,1594,2,êýâõäòæëëäéöéûå,2015-9-12,ì
667,36,2,êñ þöç äýþìüóõÿ,2014-4-11,833,20,öåäãýãõíùîèóìúøæòô,2013-5-1,æ
668,14,8,ãîôïñçþçêèûå òõåêöåóòüú,2015-1-28,4568,13,òöòýô÷úòæåò,2016-6-1,ì
669,20,3,óùôúøñÿàãââüéíëçâõöý,2014-4-20,2699,1,öôðôÿòïôøöøðüå,2014-12-14,æ
670,25,7,ÿûø÷à ðìøÿ÷òëàì,2015-10-5,3570,16,ð÷âîòõçéãááîøòûã,2014-5-22,æ
671,15,1,æì äèýáýåçáêõõ,2014-5-7,4975,10,ûíñàñäíêúåââ÷åùâî,2014-4-12,ì
672,7,6,ñúòä ôòïãåäâýöýëü,2016-2-21,2829,14,çïéâþéûûãñú,2015-10-18,æ
673,8,10,üûûãùâõøàøûëïáõîó,2016-1-5,2764,11,ûèòôïãàôêãåàëæäþõôæö,2016-2-9,æ
674,34,2,ãëùäõïêêçñàêöâãöäãø,2013-12-9,3359,14,äåòî ñóìðúúä,2013-8-12,æ
675,34,3,ÿòùÿùäîììûøõîþèåýùþþãâýóý,2016-3-22,853,10,ûþõõóéîîòÿêéäíðÿ,2014-6-28,ì
676,39,3,êäòð æãòûãï þé ê,2014-4-22,2032,9,ëíýøæùëäêøîîæìóóéá,2013-3-25,æ
677,40,6,íøððéúïãí ëòÿåêåþú,2016-4-21,1685,1,úçêóæúíúòäðìô÷áëóéæù,2015-3-22,ì
678,24,2,ïîçúõÿæðÿêáëáÿáññøãôúê,2014-6-28,221,12,ê÷éøç÷åîåàÿïëçäæûÿ,2014-11-15,æ
679,4,4,åïõæãýäðæèñåõþòèûîöôóíøþ,2013-6-2,3795,9,ôçâæçæáïâæøè,2014-7-26,æ
680,8,4,ùâåøäüååþûòìûÿàèýúóìæè,2013-6-18,843,12,üìóàæçóúàíäôùôõæÿã,2015-3-22,ì
681,26,7,âøþûâñõçàëëâåàøòèï,2015-10-15,260,15,åàóðùñãðýø÷î ûîöæ÷é,2014-7-4,ì
682,29,7,ÿïùêðñäðòñèã èåðúìåõýá ÷,2015-11-10,3327,14,õüûþýéêîæþì÷äããô,2016-1-22,æ
683,6,3,ôðç ÿãòûíãóêøëó,2013-11-5,2776,10,èâãþáïíáöùòïûäþýèèçå,2013-9-23,æ
684,8,10,àýäçòâÿðà÷áçåëï éçå,2013-7-8,3400,7,øâäðòñæáýìêòòáïîþ,2014-12-28,æ
685,32,10,ü åñúáêèàÿôèêùôÿôó,2014-3-11,4607,2,èåâàêøñýþäëäæ÷äã,2016-2-25,æ
686,6,10,âéçáêâê þìðãäæåò,2016-7-22,1411,17,ûëùäëðüìþüí,2015-1-6,æ
687,7,5,ìÿíùïèëíâñåä õæà÷éðúðüþ,2015-3-10,1413,3,åùå õâ÷âòèðäö÷ê,2015-7-2,æ
688,29,2,íãôèðûáñööåìüóçòáæúçàâñûò,2013-4-18,1726,20,ôþàâ ôæöåþèùù,2013-12-4,æ
689,14,3, þçïöúâàïüêôõìô,2013-10-3,2417,12,øï÷åäïþûåñçøáñý,2014-11-26,ì
690,35,3,éøþóèúýëìãîëæãûö÷êíÿêàü,2015-2-28,3459,20,ûàëâçãóïáåëêçúãàõëýñ,2013-3-23,æ
691,19,9,äúáæêîæÿëçöòçÿåúëðøàíåøã,2013-10-21,1643,10,ûñþî öù îöñû,2014-3-21,æ
692,15,2,òñóæïùå ìïòýþÿþ,2015-7-21,1564,19,þåáÿñþêîéþ÷ ÷í÷ù,2016-5-23,æ
693,7,3,äüâñëéðàïõóëðùûëí,2015-10-17,1409,11,ý÷äçôôôèàüÿùòôèìðóî,2014-12-18,æ
694,11,10,÷ìäøüçáéààôôãûöáðóþüéòê,2016-2-4,4230,16,ÿóééâàùêéæÿ,2014-7-15,æ
695,9,10,ãïøèìÿøóúáêÿâðôõâë,2013-12-18,249,10,ñùéâÿãíüý÷áç,2014-2-18,æ
696,18,8,óçéàýòôáõãæÿúé ð÷êäì,2016-7-28,66,10,õñçþöùøøüéáùñéû,2016-4-1,ì
697,16,5,ðàè÷îúâüèðäêó÷ôîã ,2015-7-28,658,4, ôðéûêì ñúïûðô÷êûôä,2014-12-2,ì
698,30,3,ùüûÿæùýé  ïäðÿáêáè,2014-1-7,2471,12,óåä àýãëõèöûú ìéíöþæ,2014-4-10,æ
699,9,2,æðùæõöêñç÷ìæõå÷üåúüêåá,2016-4-26,882,11,ûíäþàûöùü òù,2015-6-5,æ
700,6,7,ùüðóöñòååîöüø÷äîõöþ,2015-10-13,3237,20,ìê îåìùîíäýêùýùýí ìô,2014-3-16,ì
701,40,6,èåëìàîãùçþùöèî,2016-3-12,798,13,èåñðîåìòáàèíãÿü,2014-6-13,æ
702,27,4,èììçöóîë ãþóüÿñá,2015-2-15,3712,9,ëïé ýáñãîþïíçéúúÿáÿ,2014-1-19,ì
703,31,9,îïøòèìàûñàõæùêöäæï,2014-7-26,2962,15,çúäâþîæç÷áüêí,2016-3-23,ì
704,18,5,îþéàôïèöæáâöâÿý,2013-1-24,3207,20,ýðêèèäãòåêû,2016-3-9,æ
705,3,6,çíù ðãòîçåþêõðåñãô,2014-4-20,2852,2,ë þóýéñìîñýò÷åççøûâ,2013-10-28,ì
706,30,2,öêüöëúíùâëãèãäÿýìã ï,2015-8-19,1584,3,ûìææãõ÷à íÿ,2013-6-23,ì
707,12,1,÷æúúý÷ îùþíôàêõêþ,2013-2-2,2200,13,èóÿõë÷ðçò úí,2015-2-5,ì
708,18,10,îïýàøëâúîáñúíâûêäùýå,2016-1-16,3424,10,æî óöäðäåüî,2013-10-17,ì
709,2,10,ñáðýùÿèùâîûîóåñâ,2013-2-16,1526,18,âðýýìúúúàëíóòÿööûñ,2016-2-10,æ
710,28,1, öùèîæãíõåãúàëüëüãìäïïíéõ,2015-2-26,324,11,çôýôåúþð÷áè ãäëî,2015-4-13,æ
711,39,10,ñýïøíâ áýâêîöòààùãñââ,2013-5-3,4333,14,íãäýàã÷èâöúîû,2015-6-3,æ
712,3,1,âðîüìåøè÷àäãüûñéþÿ,2013-6-16,1900,17,ùûë÷èñàðãüãÿüï,2013-9-10,ì
713,18,4,ïð ãúâãïìæ ï÷çíäþòùð,2013-7-3,3686,1,ãâàãèïåþðã ûý,2015-7-5,æ
714,5,8,âòþóàáòùüýõçóûëâ÷þéýþÿ,2013-11-9,2821,19,ù îõêäâöð é òëæïäâ,2015-9-16,ì
715,35,9,âè÷îìíùóäõöøéäöåÿó ,2016-8-13,4307,6,ÿäãùýêòéãÿãì,2013-2-9,æ
716,24,2,íçñìþñòçöñàêþÿóê,2014-7-19,329,15,ô÷ùøþèüêëñüùëäìããç,2015-11-27,ì
717,25,10,îôâíãëþ ûåì àæýìéøíëüäâõ,2015-6-23,531,7,ííåÿèèþûëýâáæëåïèóüè,2016-5-21,æ
718,12,5,áò÷òáéäçàäçêûãüàüèåòñü,2014-4-3,922,11, ÿìáõêèêãîììùäïáâûäé,2015-4-21,ì
719,17,1,ðüõðñøæþÿêäôïëâÿíàý,2015-12-27,1647,16,éöïöüùùæøþáïèò,2013-6-10,ì
720,38,1,áìäõêèíáýöôêïãôàüñþöùí÷ìõ,2014-2-22,1474,1,øäøîçõüéíðõ,2014-1-23,æ
721,17,9,åðèôûþìüôíãøãø,2016-1-2,4858,19,ýàôóèþà èù ,2014-6-4,ì
722,28,8,þïåêþÿþõñæäìöæéâðûáøñ,2015-1-13,4410,7,ÿòáíîäìüîçæþèôò÷ûíéæ,2013-9-25,ì
723,18,3,æðàøûøâø÷øðíöäèåìú÷ôêóþüû,2015-6-23,2381,16,ÿ ä÷êøæûóîÿþáæøã÷,2015-10-10,ì
724,40,8,õòóæýýÿêÿõûûòöìáíñì÷õ÷ö,2015-6-16,1892,19,àåáï áûäæôû ÿ,2015-11-7,æ
725,17,7,ãûòêæïèøéöðåûâùñùàôäþùóäù,2015-5-19,755,11,êð÷óÿæðéîãèé,2015-7-2,æ
726,8,5,ÿæïïúûâ øäþ ñëåÿìä,2016-10-1,2530,13,ïïîöêïåúóìý÷õøäæòùñþ,2014-9-14,ì
727,28,5,í ïðîàáþöõä íôñ ñéüççûé÷æ,2014-1-5,1457,17,åìû÷÷ïåàä÷êòòëóèãáôï,2015-5-27,æ
728,12,5,ãî÷íþìüôýöõøðáá,2015-8-12,4613,16,èêõàúêäôäôü,2013-6-4,æ
729,18,3,øçåàùêìþóêêøóùçñä,2014-2-1,971,19,éçùùãáòèùïáàåüäëõáõ,2014-5-10,æ
730,12,7,òøòøâòëêóâäàèøòÿæéäþì,2015-4-26,3702,1,àôðïêàûðóõýã,2014-6-7,ì
731,12,10,ñéóçôêèÿ àîìáãüñ÷å,2013-6-10,4506,14, ëâõäâàúïîô,2016-4-20,æ
732,29,2,óöðþû÷÷úõ÷äø öëð÷ïüäö,2013-4-8,1476,3,îôô øïðúûò üñÿòæëëà,2013-11-11,ì
733,34,5,÷êöáæé îûîù÷îí÷ àïõ,2014-6-18,1620,5,êùúçáêäåýéîû÷,2016-3-21,ì
734,24,9,ëõ÷äþêáùùÿîäüð,2016-5-26,4992,7,ø÷îïùö ëöìøü,2013-3-13,æ
735,29,2,äü÷ïùüòìíìþñøùï÷éèâ,2016-8-24,1886,2,þùôÿþíàýùþèîüï÷á,2016-12-23,æ
736,31,10,ñòôìàæùùùéëàñìõùîôó,2013-8-25,1507,2,ñÿ÷óæôìöñüïüî,2015-9-21,ì
737,17,9,íäúéàýåöãúîíâòàåòòóëôüæ,2014-2-10,4478,18,öñøññëåæóùíøýêæõâû,2013-11-11,ì
738,13,1,òéÿÿü úèôãìíùü,2013-3-12,1757,11,áàùçüôùÿúïíãíþõ ,2015-8-26,æ
739,3,3,ëüîæáûîçüñèìëóèûëëþóìêó,2016-8-13,1955,9,üýíô÷ âçíüóü ñàâ,2016-2-22,ì
740,26,8,ïóñðýóêîóõãûõóý÷öäþøãþñ,2015-2-10,1030,16,öøêîïðèòêçïâèëð,2013-11-14,ì
741,32,8,ïíäåéüáéæðõãðöù ôüàñã÷ý,2014-2-23,1979,7,ûýëôñ÷îôêîÿáîë,2015-1-27,æ
742,12,4,ùû÷ïóýçûõâñçê âãàóîà,2015-6-10,333,8,æüíõ÷ûåüçÿæåûàìñáé÷,2013-4-4,ì
743,14,9,ðûýæõúò÷ñâæòÿôâàèñ,2015-3-21,320,2,çòñóïâúíèÿï÷,2015-9-2,ì
744,4,7,àäæçþåäðùçïïèùøíêú,2014-6-23,475,8,þêà çñõþðãùé,2015-11-12,ì
745,18,7,ýåäíìâàêêèçðõ ò,2015-12-10,1032,6,èîûçðüýûóöåöôøéðàþèá,2016-12-17,ì
746,3,6,àâáñôìãüôûêòåøçÿÿóþ,2016-7-20,3200,7,ñæñÿòüæöêæ ï,2014-4-8,ì
747,38,3,äòíúéò÷àí÷æëô þçùûææ,2015-1-15,2430,19,æýûáýîûíóøú,2016-4-1,æ
748,30,8,ùòääàîóúäÿãýõõýûð ìãçìï è,2013-5-1,3724,7,þèäéåç ìæéùãã,2015-4-28,æ
749,19,9,ìëôàûüåêâçþ÷ àãñþ ãæü,2013-2-8,765,13,õëêêûòêäïüé þ,2015-7-8,æ
750,7,5,ÿòýåýëîÿùøúñóúðåýúçúîö,2015-7-1,918,4,øçþôê òó÷ëþçëûäóÿðãå,2014-7-9,ì
751,11,3,ðþâûîá÷öûçøõòà,2015-2-22,2673,14,õÿéÿáíùñùæâäéô,2014-7-27,ì
752,8,5,  ýêôûôóçåêüÿäíàöýêîïùâú,2013-11-16,2154,7,çâùñþÿïñôáåàýð,2015-12-3,æ
753,5,4,ÿåðóãþúùñìöúçïÿôíýéàèú,2015-5-20,2213,5,ûö÷êøåõñõðáàñ,2016-6-9,æ
754,17,4,óîôóéÿñ äòùþáý÷âæ÷,2014-5-19,4324,12,êêúáóèóÿéáçñùä÷ë,2016-9-21,æ
755,16,7,ðïêøèéýåâ÷öùöêâãéæùþó,2015-11-1,4778,17,îíã äýü÷ìñìêóùóùëðæê,2014-3-6,ì
756,17,5,÷èãâùïù÷ÿûöêàùëòëêë,2015-2-2,92,12,àõâôöøõãâòòñõ,2014-2-15,ì
757,36,9,ãèì÷èéáõîòÿáöòÿïçâöò÷û,2014-12-7,2296,5,äåëþüì÷á æùúí ÷óâæÿú,2013-11-4,ì
758,33,7,ùïúìðþúóâîìýõõùÿíûâèð,2015-1-23,1344,12,ûçñêõíàþôûáøçäôíòõçò,2015-1-18,ì
759,8,8,ýáòçáíöîùíëñ÷ñä÷ðüõ,2015-11-11,2372,3,ý øðüâä ëüýýñöóö,2014-11-11,ì
760,23,1,õàêçáêéóø ðûéà ëâäñ,2013-6-18,2979,2,ðõüóçÿÿüãäüõýâî,2015-5-14,ì
761,37,9,óèèêõãþñê÷úðûúéâçùíïëêüô,2013-6-12,3832,12,ëðûøðâéáüüýí,2014-8-17,æ
762,22,7,àåÿæý ýýõêöêþ áûôðãïóöùöõ,2014-12-23,816,7,ïêðëáùíùîïýçøó,2014-1-8,æ
763,12,9,øèÿûêçãçüîáâíîþ÷ü÷ûé,2015-1-23,145,10,ûÿøâèíéýýãæáîñìîì,2014-1-21,æ
764,24,3,îñçäçâäööúïðçáëæýÿëðë,2015-10-1,1600,13,úíçüàøþàûèú ä,2014-10-23,æ
765,23,8,é ïôÿþëñãúýîûâîèçø,2016-11-26,80,14,ïêïþäûòñó íáöðæ÷øïè,2014-3-28,æ
766,38,6,ôààèùàôëÿêõàè÷ ðæ,2016-6-7,2845,12,îâãùöþûóê÷ê ïùéþâê,2014-10-9,ì
767,14,10,ýìúíöîæëíêùàîöè÷õç,2015-8-1,4742,11,ðöäãõùöðèìéúóõîùáíÿí,2014-10-1,ì
768,10,6,òðôãõâñýéæÿøãôúìëíå,2015-2-18,1280,5,í÷÷âûèúëàÿ÷âìï ñéüñ,2013-11-16,ì
769,18,1,ðþñâàíâõïðäõéì ,2013-12-20,2166,18,æéâüçæéòäàççó,2013-5-28,æ
770,25,5, îæçûçåïðçûöúôïä,2015-7-28,925,16,÷õñøïàéòðãûìãâã,2015-11-4,ì
771,31,9,éûòàóûìüâòëøäêèòýðíîÿéô,2016-8-22,2019,6,åíåúöîöå ëðãìîýõðë,2015-4-1,æ
772,39,1,âõìîûýãññ÷üáõõ æàëÿó,2015-8-25,879,10,êÿèêûõ÷ãöîîçæúîàä ,2013-5-14,æ
773,6,6,åúôû àþöñî÷íãü îùø,2016-3-15,90,16,öàõôðõóâæë ùþáëýõîà,2016-8-13,æ
774,29,3,íþèðæøòÿú÷îìèãàûü,2013-12-11,3863,6,æ÷îæìñÿöëåäáèþ áûïê,2014-12-25,æ
775,18,2,âýþ  ñæõìùòäçâôâêâûæåþü,2016-11-14,2383,12,ùàâéñëøñôìãéàÿæâó,2016-5-6,æ
776,13,9,ýûþìþìãýáæíòä á,2013-2-27,450,7,ãííòüòîîãàëá äçûó,2016-9-16,ì
777,33,8,ã ôôãóõôïîñïýìæõñøïð,2016-9-12,2374,10,öþñðöôèïòüéèüâõý,2016-6-20,ì
778,22,2,æúðùêàóáõÿùìøøì,2016-4-19,3611,18,ôðççð÷ñçåëøùõó,2016-11-5,ì
779,10,3,÷ ÷æûêõêóøùéäûúçúíþþ,2015-7-4,2587,4,þàïûêàæáö÷òéúçë,2015-6-23,ì
780,21,6,êîçýé÷äéïéäúïü ò ûèñùçîà,2015-4-14,2405,4,úçðá úèïâà òóéìè,2014-12-14,æ
781,31,4,øãïúôêõ ïòáøèïãêûðãþýï,2016-6-13,711,2,úùíþïæóöæðþñàäë,2013-7-1,ì
782,17,2,çðþîèú ôúáãáâòáá,2014-2-1,3553,1,æðò âð úâåìä÷òêçý ,2014-10-27,ì
783,9,7,ûëêéèî øîññíôïÿéû÷íúæá,2015-3-22,3435,2,þåíî÷îåáöóûñ÷éì,2015-11-9,ì
784,3,8, ëèå þôôâøéûèøöåëèãïäïÿæù,2016-10-22,3423,2,îøà åæùåãýðâä,2014-1-28,æ
785,9,8,òáîõþà ÿåãàûööááé÷ú,2016-3-24,1570,14,ýéöî÷ìäþëìê,2013-12-23,ì
786,23,5,ðþÿâïóòûèö÷éþóìçè,2016-4-21,1448,13,èçõèùãëäáüø,2014-10-9,ì
787,27,10,ãàûàéùíäàùðýæìà÷êùààðï,2015-4-14,3467,1,þãäîìíìðòïøþþþç,2013-10-22,ì
788,33,4,ãíããûåæåûüþæìêíî,2016-2-15,2860,11,èí ìåðòýâíýáëàõáð,2014-2-2,æ
789,36,4,êúåèøåïúåãìçýåîôñ ÷á,2015-1-13,4605,19,üæïüóöõìæøëéüóâà,2014-7-18,æ
790,38,4,èîýà÷õìäýéã÷úúÿâæøäãäéò,2016-8-17,3915,11,àúóüôñòõûæûø÷èìæ,2013-4-5,æ
791,37,5,ïûúúòôåìûâøçòäëÿåýòñ,2014-6-15,4428,13,îõîóõêöïêû îÿ,2013-8-10,æ
792,17,3,ãåðìýàæäýÿëøú÷øýèùùîàéë,2014-10-23,3800,12,ÿÿúûâïàòòãôèùù,2016-5-26,æ
793,38,7,îúö îàç÷âÿûù ñæåõìýóôçñ,2014-9-20,1074,1,üýéãúãÿéþù÷ùøëæöûä,2013-9-16,ì
794,40,10,öú ðùáíöýáùóûõÿòêåóðáúò,2013-1-14,1467,7,éøùâôëåê÷øáèéâ,2014-12-17,æ
795,18,8,ñóãíîäóêóäøéþðîëìïúðç,2016-5-7,1295,14,ÿæäàùäîñåà â÷à,2013-10-11,ì
796,39,3,áüéøå÷óâòëþùøïðí,2013-6-3,4536,1,âýåÿëîæìåíþùöàçï÷ôì,2015-1-8,ì
797,29,6,äâäâøåòäíñöòøïàôé÷÷âãöóñ,2014-8-25,811,10,áóáû ýëñÿñ ìü,2016-2-10,æ
798,20,10,ääøüüèôþòðùåüêöéìæ÷ àûôì,2015-6-19,3263,4,÷õôòääðàõûéââ,2014-1-26,æ
799,11,5,íþà÷øðøèîóòùòúóÿòãþøëê ,2016-6-1,2574,6,íä÷êäñïï÷åûë÷ çñæòì,2016-2-28,ì
